station_id,name,river,lat,lon,source
35.15.0,Stovedalsvatn,Flottåna,59.38085,6.66266,HYDAPI
35.16.0,Djupadalsvatn,Vormo,59.2809,6.38108,HYDAPI
35.17.0,Førre Limnigraf,Førreelva,59.32345,6.56992,HYDAPI
35.2.0,Hauge bru,Ulla,59.3299,6.4495,HYDAPI
35.3.0,Førre,Førreelva,59.32342,6.56817,HYDAPI
35.4.0,Undeknut,Førreelva,59.36884,6.82541,HYDAPI
35.5.0,Moavatn,Ulla,59.40137,6.65508,HYDAPI
35.6.0,Tøtlandsvik,Vormo,59.27129,6.33756,HYDAPI
35.7.0,Nedre Moen,Ulla,59.40666,6.69965,HYDAPI
35.8.0,Håland,Hålandselva,59.35104,6.24071,HYDAPI
35.9.0,Osali (Botnavatnet),Kvennåna,59.41438,6.6242,HYDAPI
36.1.0,Suldalsoset,Suldalsvassdraget,59.49096,6.51991,HYDAPI
36.10.0,Vivassdal Limnigraf,Suldalsvassdraget,59.95322,6.96869,HYDAPI
36.105.0,Suldalslågen v/Stråpa,Suldalsvassdraget,59.48906,6.51706,HYDAPI
36.11.0,Stråpa,Suldalsvassdraget,59.48909,6.51634,HYDAPI
36.12.0,Fossåna,Fossåna,59.45319,6.35768,HYDAPI
36.120.0,Roalkvamåna,Roaldkvamsåna,59.65318,6.88988,HYDAPI
36.121.0,Tornes,Suldalsvassdraget,59.68182,6.75753,HYDAPI
36.127.1,Vetrehus v/Suldalsvatn rør 1,Storåna,59.58953,6.80854,HYDAPI
36.128.1,Kjetilstad v/Suldalvatn rør 1,Kvilldalsåna,59.49808,6.64981,HYDAPI
36.13.0,Grimsvatn,Lingvangelva,59.5815,6.53967,HYDAPI
36.14.0,Røldalsvatn,Suldalsvassdraget,59.75317,6.7898,HYDAPI
36.15.0,Valldalsvatn,Suldalsvassdraget,59.87525,6.89426,HYDAPI
36.16.0,Vasstølvatn,Stølsåna,59.70013,6.83688,HYDAPI
36.17.0,Finnabu,Stølsåna,59.71919,6.87655,HYDAPI
36.18.0,Votna,Kaldevasselva,59.82898,6.89361,HYDAPI
36.2.0,Røldalsvatn,Suldalsvassdraget,59.75407,6.78974,HYDAPI
36.20.0,Djupetjønn,Stølsåna,59.76307,6.99984,HYDAPI
36.21.0,Kaldevatn,Kaldevasselva,59.80922,7.00898,HYDAPI
36.22.0,V. Middyrsvatn,Risbuelva,59.87486,6.95503,HYDAPI
36.23.0,Ø. Middyrsvatn,Risbuelva,59.88052,6.97255,HYDAPI
36.24.0,Nupstjønn,Kvesso,59.88434,7.04738,HYDAPI
36.25.0,Sandvatn,Bleskestadåna,59.64835,7.05813,HYDAPI
36.26.0,Isvatn,Isåa,59.72745,7.09268,HYDAPI
36.27.0,Holmavatn,Bleskestadåna,59.67793,7.147,HYDAPI
36.30.0,Lauvastølsvatn,Kvilldalsåna,59.49537,6.68654,HYDAPI
36.31.0,Kvilldal,Kvilldalsåna,59.51197,6.63351,HYDAPI
36.32.0,Lauvastøl,Kvilldalsåna,59.50574,6.70589,HYDAPI
36.34.0,Prestvika,Suldalsvassdraget,59.4884,6.491,HYDAPI
36.35.0,Suldalslågen v/Mo,Suldalsvassdraget,59.461,6.41357,HYDAPI
36.36.0,Suldalslågen v/Prestvika,Suldalsvassdraget,59.4875,6.49061,HYDAPI
36.37.0,Suldalslågen ndf. Steinsåna,Suldalsvassdraget,59.47693,6.43302,HYDAPI
36.38.0,Suldalslågen v/Forsøkskanalen,Suldalsvassdraget,59.45666,6.37635,HYDAPI
36.39.0,Kvæstadbekken,Suldalsvassdraget,59.45536,6.38181,HYDAPI
36.4.0,Førland bru,Suldalsvassdraget,59.46054,6.41094,HYDAPI
36.40.0,Brommelandsbekken,Suldalsvassdraget,59.47692,6.3173,HYDAPI
36.41.0,Mosåna,Mosåna,59.46125,6.42231,HYDAPI
36.42.0,Sand kraftstasjon,Suldalsvassdraget,59.4673,6.32189,HYDAPI
36.43.0,Tjøstheimsåna,Tjøsteimsåna,59.47583,6.46549,HYDAPI
36.5.0,Lunde bru,Suldalsvassdraget,59.48341,6.47719,HYDAPI
36.50.0,Mosvatn,Mosåna,59.4268,6.43115,HYDAPI
36.51.0,Suldalsvatn,Suldalsvassdraget,59.49091,6.51726,HYDAPI
36.52.0,Kvanndalså,Roaldkvamsåna,59.68122,6.97781,HYDAPI
36.53.0,Blåbergdalen,Grytøyrelva,59.78662,6.92537,HYDAPI
36.54.0,Suldal I,Suldalsvassdraget,59.65116,6.81337,HYDAPI
36.56.0,Stølsåna,Stølsåna,59.67366,6.81635,HYDAPI
36.57.0,Suldal 2,Suldalsvassdraget,59.65117,6.81426,HYDAPI
36.6.0,Lavika,Suldalsvassdraget,59.48171,6.25919,HYDAPI
36.60.0,Suldalslågen v/Suldalsosen,Suldalsvassdraget,59.49045,6.51592,HYDAPI
36.61.0,Suldalslågen v/Tjelmane bru,Suldalsvassdraget,59.48193,6.26977,HYDAPI
36.62.0,Suldalslågen v/Lavika,Suldalsvassdraget,59.48152,6.25675,HYDAPI
36.63.0,Hylen kraftstasjon,KYSTFELT,59.55846,6.59858,HYDAPI
36.64.0,Kvilldal kraftstasjon,Suldalsvassdraget,59.53156,6.65686,HYDAPI
36.65.0,Steinsåna,Steinsåna,59.48035,6.43592,HYDAPI
36.66.0,Suldalslågen v/bru i Forsøkskanalen,Suldalsvassdraget,59.45694,6.36533,HYDAPI
36.67.0,Suldalslågen inntak Forsøkskanalen,Suldalsvassdraget,59.45751,6.37146,HYDAPI
36.68.0,Hamrabøåna ndf. Tverråna,Hamrabøåna,59.59743,6.70523,HYDAPI
36.69.0,Suldalslågen ndf. Gjuvfossen,Suldalsvassdraget,59.462,6.32787,HYDAPI
36.7.0,Tjelmane bru,Suldalsvassdraget,59.48146,6.26893,HYDAPI
36.8.0,Kvanndal,Roaldkvamsåna,59.67931,6.97229,HYDAPI
36.86.0,Brattlandsdalsåna ndf. Røldalsvatnet,Suldalsvassdraget,59.75306,6.79112,HYDAPI
36.9.0,Middal,Middalselva,59.95409,6.98207,HYDAPI
36.91.0,"Håraelva, Røldal",Håraelva,59.81284,6.76074,HYDAPI
37.1.0,Storlivatn,Saudavassdraget,59.68589,6.51884,HYDAPI
37.10.0,Dalvatn,Dalsvatnelva,59.67958,6.54151,HYDAPI
37.11.0,Breiborg,Elgjuvsåna,59.72882,6.58059,HYDAPI
37.12.0,Nedre Berdalsvatn,Berdalselva,59.74502,6.53403,HYDAPI
37.13.0,Øvre Berdalsvatn,Berdalselva,59.77613,6.58875,HYDAPI
37.14.0,Slettedalsvatn,Saudavassdraget,59.71061,6.49211,HYDAPI
37.15.0,Fetavatn,Tverrelva,59.7006,6.4161,HYDAPI
37.16.0,Helgedalsvatn,Åbøelva,59.74514,6.40052,HYDAPI
37.17.0,Finnflotvatn,Finnflotvatnelva,59.68567,6.57926,HYDAPI
37.18.0,Førstavatn,Dalsvatnelva,59.69523,6.56169,HYDAPI
37.19.0,Sauda kraftstasjon III,KYSTFELT,59.64476,6.36707,HYDAPI
37.2.0,Svartavatn,Dalsvatnelva,59.7315,6.62933,HYDAPI
37.20.0,Storelva,Saudavassdraget,59.66374,6.40305,HYDAPI
37.21.0,Åbøelva,Åbøelva,59.65942,6.35922,HYDAPI
37.27.0,Breiborgvatn,Elgjuvsåna,59.72247,6.56497,HYDAPI
37.3.0,Nedre Sandvatn,Dalsvatnelva,59.77174,6.66477,HYDAPI
37.30.0,Dokkavatn,Fjellvatnelva,59.66993,6.57431,HYDAPI
37.4.0,Øvre Sandvatn,Dalsvatnelva,59.80154,6.67784,HYDAPI
37.5.0,Holmavatn,Finnflotvatnelva,59.70218,6.59375,HYDAPI
37.6.0,Brekkestøl,Risvollelva,59.65747,6.28569,HYDAPI
37.7.0,Hølland,Åbøelva,59.65859,6.35929,HYDAPI
37.8.0,Buer,Åbøelva,59.73557,6.34877,HYDAPI
38.1.0,Holmen,Vikadalselva,59.49883,5.91306,HYDAPI
38.2.0,Vikedalselva utløp,Vikadalselva,59.49868,5.91231,HYDAPI
38.3.0,Vikedalselva ovf. Fjellgardsvatnet,Vikadalselva,59.56967,6.05685,HYDAPI
38.4.1,Låkafoss rør 1,Vikadalselva,59.52845,5.97504,HYDAPI
38.4.2,Låkafoss rør 2,Vikadalselva,59.52845,5.97504,HYDAPI
38.4.3,Fjellgårdvtn rør 3,Vikadalselva,59.55507,5.99921,HYDAPI
38.6.0,Rødneelv ved Sandeid,Øvstabøelva,59.57143,5.8885,HYDAPI
39.1.0,Tysvær,KYSTFELT,59.32949,5.44324,HYDAPI
39.2.0,Kallandsvatnet,KYSTFELT,59.47989,5.30568,HYDAPI
41.1.0,Stordalsvatn,Etnevassdraget,59.68285,6.01001,HYDAPI
41.10.0,Etneelva utløp,Etnevassdraget,59.67062,5.94295,HYDAPI
41.11.0,Stordalselva ovf. Stordalsvatnet,Etnevassdraget,59.72765,6.15811,HYDAPI
41.12.0,Hardeland kraftstasjon,Sørelva,59.65852,6.09528,HYDAPI
41.13.0,Stordalselva v/Skjold,Etnevassdraget,59.74114,6.19527,HYDAPI
41.14.0,Frette værstasjon,Etnevassdraget,59.72379,6.16135,HYDAPI
41.2.0,Løkelsvatn,Sørelva,59.66017,6.11767,HYDAPI
41.20.0,Vm Skjold bru,Etnevassdraget,59.74115,6.19571,HYDAPI
41.23.2,Auestad rør 2,Sørelva,59.65408,6.00813,HYDAPI
41.24.0,Vm Bru,Sørelva,59.65174,6.0191,HYDAPI
41.3.0,Litledalsvatn,Sørelva,59.66351,6.0659,HYDAPI
41.32.0,Svendsbøelva,Svensbøelva,59.54213,5.57882,HYDAPI
41.34.0,Hardelandsvatn,Sørelva,59.66208,6.08188,HYDAPI
41.36.0,Grindheimsvatn,Kritlaelva,59.63773,6.1043,HYDAPI
41.37.0,Bassurvatn-Krokavatn,Kritlaelva,59.63485,6.08696,HYDAPI
41.38.0,Ilsvatn,Kaldeimselva,59.61716,6.07317,HYDAPI
41.4.0,Rygg,Sørelva,59.65193,5.99836,HYDAPI
41.5.0,Stakkastadvatn,Vigdarvassdraget,59.4791,5.37706,HYDAPI
41.7.0,Blomstølvatn,Etnevassdraget,59.76767,6.24916,HYDAPI
41.8.0,Hellaugvatn,Etnevassdraget,59.72001,6.18786,HYDAPI
41.9.0,Stordalsvatnet utløp,Etnevassdraget,59.68294,6.01089,HYDAPI
42.1.0,Fjellhaugvatn,Blåelva,59.86787,6.04344,HYDAPI
42.10.0,Staffivatn,Blåelva,59.86963,6.0817,HYDAPI
42.11.0,Midtbotnvatn,Blåelva,59.91592,6.18589,HYDAPI
42.12.0,Dalelva utløp,Dalelva,59.87566,6.39035,HYDAPI
42.13.0,Blåfalli kraftstasjon II,Opstveitvassdraget,59.85769,6.01481,HYDAPI
42.14.1,Kvinherad rør 1,Handalandselva,59.80886,5.82087,HYDAPI
42.14.2,Kvinherad rør 2,KYSTFELT,59.80305,5.80751,HYDAPI
42.16.0,Fjellhaugen,Blåelva,59.85848,6.06271,HYDAPI
42.17.0,Svelgen,Blåelva,59.92031,6.26303,HYDAPI
42.18.0,Inste Botnane,Blåelva,59.93682,6.31225,HYDAPI
42.2.0,Djupevad,Handalandselva,59.81744,5.84441,HYDAPI
42.23.0,Blåfalli Vik kraftstasjon,Opstveitvassdraget,59.84377,5.99408,HYDAPI
42.4.0,Husnes,Onarheimselva,59.85513,5.76858,HYDAPI
42.5.0,Rullestadvatn,Dalelva,59.87422,6.40833,HYDAPI
42.6.0,Baklihøl,Eikemoelva,59.85902,6.27076,HYDAPI
42.7.0,Blådalsvatn,Blåelva,59.90461,6.16091,HYDAPI
42.8.0,Lonå,Mosneselva,59.90519,6.33974,HYDAPI
42.9.0,Møsevatn,elv fra Insta Moseva,59.93039,6.21152,HYDAPI
44.1.0,Storevatn,Storavatnvassdraget,59.89769,5.30288,HYDAPI
45.1.0,Guddalselv,Guddalselva,59.96394,6.00335,HYDAPI
45.10.0,Guddalselv oppstrøms Seimsfoss,Guddalselva,59.9639,6.00332,HYDAPI
45.2.0,Fonnavatn i Guddalselv,Guddalselva,59.96834,6.17573,HYDAPI
45.4.0,Seimsfoss i Guddalselv,Guddalselva,59.96464,6.00008,HYDAPI
46.1.0,Øvrehuselv,Austrepollelva,60.13528,6.34459,HYDAPI
46.10.0,Langavatn,elv fra Langavatnet,60.19557,6.32709,HYDAPI
46.11.0,Blådalsvatn,elv i Fagerdalen,60.14351,6.41959,HYDAPI
46.12.0,Svartadalsvatn,elv i Fagerdalen,60.17505,6.37925,HYDAPI
46.13.0,Mysevatn,Austrepollelva,60.12798,6.36138,HYDAPI
46.16.0,Juklavatn,Øyreselva,60.2041,6.34895,HYDAPI
46.19.0,Bondhusbrea sedimentkammer,Fonneelva,60.06633,6.30755,HYDAPI
46.2.0,Øvrehuselv,Austrepollelva,60.13482,6.34373,HYDAPI
46.25.0,Fonnelva ndf. Bondhusbreen,Fonneelva,60.07537,6.29659,HYDAPI
46.26.0,Bondhuselva utløp,Bondhuselva,60.11584,6.26848,HYDAPI
46.28.0,Mauranger kraftstasjon,KYSTFELT,60.12863,6.31932,HYDAPI
46.3.0,Øyreselv,Øyreselva,60.15765,6.31755,HYDAPI
46.4.0,Bondhus,Bondhuselva,60.1147,6.26832,HYDAPI
46.5.0,Botnavatn,Tverrelva,60.08795,6.31423,HYDAPI
46.6.0,Øvrehus,Austrepollelva,60.13216,6.32323,HYDAPI
46.7.0,Brakhaug,Tveitelva,60.16954,6.28412,HYDAPI
46.8.0,Botnane,elv fra Botnatjørna,60.19065,6.39209,HYDAPI
46.9.0,Fønnerdalsvatn,Pyttelva,60.06708,6.28302,HYDAPI
47.1.0,Eidevatn (Byrkjelandsvatnet),Jondalselvi,60.28348,6.2982,HYDAPI
47.11.0,Jondalstjern,Stølselvi,60.2534,6.33311,HYDAPI
47.2.0,Stølselv,Jondalselvi,60.27971,6.28946,HYDAPI
47.4.0,Dravladalsvatn,Flatabøelvi,60.24873,6.42577,HYDAPI
47.5.0,Jukladalsvatn,elv fra Jukladalsvat,60.23038,6.4525,HYDAPI
47.7.0,Fodnastøl,Storelvi,60.32508,6.42519,HYDAPI
47.8.0,Kvanngrøvatn,Storelvi,60.31375,6.49037,HYDAPI
48.1.0,Sandvenvatn,Opo,60.0139,6.54692,HYDAPI
48.2.0,Raundalsvatn,Byteselvi,60.18399,6.51652,HYDAPI
48.24.0,Reinsnosvatn v/Naustbukti,Austdølo,59.95249,6.6749,HYDAPI
48.3.0,Dyrskardvatna,Opo,59.83644,6.5951,HYDAPI
48.4.0,Jordal,Opo,60.04368,6.53156,HYDAPI
48.5.0,Reinsnosvatn,Austdølo,59.96939,6.72526,HYDAPI
48.6.0,Steinavatn,Steinavatnbekken,59.85686,6.57794,HYDAPI
48.8.0,Opo v/Odda,Opo,60.06023,6.55189,HYDAPI
49.1.0,Oksla,KYSTFELT,60.12184,6.55631,HYDAPI
49.10.0,Håvardsvatn,Nybuåna,60.1044,6.91475,HYDAPI
49.2.0,Ringedalsvatn,Tysso,60.12863,6.63323,HYDAPI
49.3.0,Tyssefallene,Tysso,60.11566,6.56217,HYDAPI
49.4.0,Øvre Tyssevatn,Tysso,60.16796,6.85935,HYDAPI
49.5.0,Vendevatn,Vendo,60.21938,6.68538,HYDAPI
49.6.0,Øvre Bersåvatn,Mågelielvi,60.17608,6.6749,HYDAPI
49.7.0,Nibbehølen,Nybuåna,60.0981,6.80317,HYDAPI
49.8.0,Breidavatn,Breidåni,60.07298,6.8736,HYDAPI
49.9.0,Langevatn,bekk fra Langevatnet,60.09148,6.76989,HYDAPI
50.1.0,Hølen,Kinso,60.35738,6.74625,HYDAPI
50.10.0,Isdøla,Isdølo,60.41995,7.26331,HYDAPI
50.12.0,Sysenvatn,Leiro,60.40858,7.39555,HYDAPI
50.13.0,Bjoreio,Eidfjordvassdraget,60.38499,7.39712,HYDAPI
50.14.0,Rembesdalsvatn,Simavassdraget,60.52092,7.25881,HYDAPI
50.2.0,Garen,Eidfjordvassdraget,60.40985,7.28109,HYDAPI
50.3.0,Eidfjordvatn,Eidfjordvassdraget,60.44957,7.09805,HYDAPI
50.38.0,Leiro,Leiro,60.43454,7.46126,HYDAPI
50.39.0,Eio utløp,Eidfjordvassdraget,60.46453,7.07631,HYDAPI
50.4.0,Viveli,Veig,60.34613,7.15034,HYDAPI
50.40.0,Veig ovf. Eidfjordvatnet,Veig,60.4122,7.12253,HYDAPI
50.41.0,Bjoreia ovf. Eidfjordvatnet,Eidfjordvassdraget,60.42456,7.13953,HYDAPI
50.42.0,Eio ndf. Eidfjordvatnet,Eidfjordvassdraget,60.45823,7.08308,HYDAPI
50.43.0,Leiro,Leiro,60.40337,7.37311,HYDAPI
50.44.0,Bjoreio v/dam ovf. Sysen,Eidfjordvassdraget,60.38318,7.40329,HYDAPI
50.45.0,Bjoreio ovf. Vøringsfossen,Eidfjordvassdraget,60.4212,7.25597,HYDAPI
50.46.0,Bjoreio v/Måbø bru,Eidfjordvassdraget,60.42281,7.20504,HYDAPI
50.47.0,Isdøla,Isdølo,60.42762,7.26653,HYDAPI
50.48.0,Bjoreio ovf. Leiro,Eidfjordvassdraget,60.39972,7.36257,HYDAPI
50.49.0,Sima v/Midhus,Simavassdraget,60.50285,7.19239,HYDAPI
50.5.0,Sima,Simavassdraget,60.50312,7.20332,HYDAPI
50.50.1,Ø. Eidfjord I rør 1,Veig,60.42154,7.1209,HYDAPI
50.50.10,Ø. Eidfjord I rør 10,Eidfjordvassdraget,60.41726,7.12729,HYDAPI
50.50.11,Ø. Eidfjord I rør 11,Eidfjordvassdraget,60.41708,7.12897,HYDAPI
50.50.12,Ø. Eidfjord I rør 12,Eidfjordvassdraget,60.41726,7.13077,HYDAPI
50.50.13,Ø. Eidfjord I rør 13,Eidfjordvassdraget,60.42741,7.12543,HYDAPI
50.50.15,LUFTTEMP Ø. EIDFJORD,Eidfjordvassdraget,60.42213,7.12267,HYDAPI
50.50.2,Ø. Eidfjord I rør 2,Eidfjordvassdraget,60.42233,7.12229,HYDAPI
50.50.22,VM  Ø. Veig Eidfj.,Veig,60.41194,7.12234,HYDAPI
50.50.23,VM  N.Veig Eidfj.,Veig,60.42443,7.11623,HYDAPI
50.50.24,VM  Ø. Bjor. Eidfj.,Eidfjordvassdraget,60.42148,7.14061,HYDAPI
50.50.25,VM  N.BJOR. EIDFJ.,Eidfjordvassdraget,60.42522,7.12825,HYDAPI
50.50.26,VM  N.B.II  EIDFJ,Eidfjordvassdraget,60.42303,7.12837,HYDAPI
50.50.27,Vm Steinbergveita,Eidfjordvassdraget,60.42304,7.12837,HYDAPI
50.50.3,Ø. Eidfjord I rør 3,Eidfjordvassdraget,60.42339,7.12461,HYDAPI
50.50.30,Ø. Eidfjord I rør 14,Eidfjordvassdraget,60.42535,7.11894,HYDAPI
50.50.31,Ø. Eidfjord I rør 15,Eidfjordvassdraget,60.42623,7.12252,HYDAPI
50.50.32,Ø. Eidfjord I rør 16,Eidfjordvassdraget,60.42258,7.12804,HYDAPI
50.50.33,Ø. Eidfjord I rør 18,Eidfjordvassdraget,60.42252,7.13034,HYDAPI
50.50.34,Ø. Eidfjord I rør 19,Eidfjordvassdraget,60.42043,7.1303,HYDAPI
50.50.35,Ø. Eidfjord II rør 21,Eidfjordvassdraget,60.42274,7.13631,HYDAPI
50.50.36,Ø. Eidfjord II rør 22,Eidfjordvassdraget,60.42211,7.13404,HYDAPI
50.50.37,Ø. Eidfjord II rør 23,Eidfjordvassdraget,60.42095,7.13414,HYDAPI
50.50.38,Ø. Eidfjord II rør 24,Eidfjordvassdraget,60.42018,7.13411,HYDAPI
50.50.39,Ø. Eidfjord II rør 25,Eidfjordvassdraget,60.42487,7.13646,HYDAPI
50.50.4,Ø. Eidfjord I rør 4,Eidfjordvassdraget,60.42447,7.12682,HYDAPI
50.50.40,Ø. Eidfjord II rør 26,Eidfjordvassdraget,60.42569,7.13543,HYDAPI
50.50.41,Ø. Eidfjord II rør 27,Eidfjordvassdraget,60.42605,7.13192,HYDAPI
50.50.42,Ø. Eidfjord Vm,Eidfjordvassdraget,60.42606,7.13192,HYDAPI
50.50.5,Ø. Eidfjord I rør 5,Eidfjordvassdraget,60.42501,7.12808,HYDAPI
50.50.6,Ø. Eidfjord I rør 6,Eidfjordvassdraget,60.42149,7.12546,HYDAPI
50.50.7,Ø. Eidfjord I rør 7,Eidfjordvassdraget,60.42071,7.12624,HYDAPI
50.50.8,Ø. Eidfjord I rør 8,Veig,60.41739,7.1235,HYDAPI
50.50.9,Ø. Eidfjord I rør 9,Veig,60.41743,7.12497,HYDAPI
50.51.0,Vm bru nedre,Simavassdraget,60.4967,7.14284,HYDAPI
50.51.1,Sima rør 1,KYSTFELT,60.49548,7.14375,HYDAPI
50.51.10,Vm rør,Simavassdraget,60.49829,7.14441,HYDAPI
50.51.2,Sima rør 2,KYSTFELT,60.4952,7.1446,HYDAPI
50.51.3,Sima rør 3,KYSTFELT,60.49477,7.1464,HYDAPI
50.51.4,Sima rør 4,KYSTFELT,60.49671,7.14597,HYDAPI
50.51.5,Sima rør 5,KYSTFELT,60.49577,7.14506,HYDAPI
50.51.6,Sima rør 6,KYSTFELT,60.49578,7.14506,HYDAPI
50.51.7,Sima rør 7,KYSTFELT,60.49579,7.14506,HYDAPI
50.6.0,Rembesdalsvatn,Simavassdraget,60.5299,7.25833,HYDAPI
50.60.0,Isdalsvatn,Isdølo,60.44272,7.28265,HYDAPI
50.64.0,Bjoreio v/Våkavadet,Eidfjordvassdraget,60.38162,7.40629,HYDAPI
50.7.0,Fossavatn,Simavassdraget,60.53689,7.24337,HYDAPI
50.8.0,Langevatn,Holsno,60.45926,7.5467,HYDAPI
50.9.0,Fisketjønn,Kjeldo,60.4278,7.50269,HYDAPI
50.91.0,Tussafoten Klimastasjon,Eidfjordvassdraget,60.43899,7.15608,HYDAPI
51.1.0,Lakjen,Langvasselva,60.55811,7.12001,HYDAPI
51.10.0,Norddøla ovf. Austdøla,Osa-vassdraget,60.59155,7.03446,HYDAPI
51.11.0,Vm 1 bolt v/elv,Osa-vassdraget,60.59178,7.03116,HYDAPI
51.11.1,Osa rør 1,Osa-vassdraget,60.5886,7.0269,HYDAPI
51.11.2,Osa rør 2,Osa-vassdraget,60.58889,7.02796,HYDAPI
51.11.3,Osa rør 3,Osa-vassdraget,60.58912,7.02756,HYDAPI
51.11.4,Osa rør 4,Osa-vassdraget,60.59045,7.03219,HYDAPI
51.11.5,Osa rør 5,Osa-vassdraget,60.59084,7.034,HYDAPI
51.11.6,Osa rør 6,Osa-vassdraget,60.59121,7.03425,HYDAPI
51.11.7,Osa rør 7,Osa-vassdraget,60.59002,7.03483,HYDAPI
51.11.8,Vm 2 Sævartveitbrua,Osa-vassdraget,60.59304,7.03446,HYDAPI
51.14.0,Norddøla 280 m o.h.,Osa-vassdraget,60.61324,7.05155,HYDAPI
51.15.0,Norddøla 70 m o.h,Osa-vassdraget,60.59623,7.04262,HYDAPI
51.18.0,Austdøla i Osa,Austdøla,60.584,7.05365,HYDAPI
51.2.0,Austdalsvatn øvre,Austdøla,60.5876,7.14203,HYDAPI
51.3.0,Osseter,Osa-vassdraget,60.61927,7.06345,HYDAPI
51.4.0,Rundavatn,Austdøla,60.58807,7.142,HYDAPI
51.5.0,Langvatn,Langvasselva,60.56663,7.11951,HYDAPI
51.7.0,Røykjafoss,Austdøla,60.58541,7.05087,HYDAPI
51.8.0,Skruelsvatn,Osa-vassdraget,60.64098,7.07403,HYDAPI
51.9.0,Austdøla,KYSTFELT,60.58747,7.0359,HYDAPI
52.1.0,Skjervefoss,Granvinvassdraget,60.58943,6.63245,HYDAPI
52.2.0,Bjølsegrøvatn,Bjølvo,60.44891,6.37175,HYDAPI
52.4.0,Folkedalselva ndf. Folkedal kraftstasjon,Folkedalselva,60.50148,6.63099,HYDAPI
52.5.0,Folkedalselva utløp,Folkedalselva,60.48801,6.64839,HYDAPI
53.1.0,Bjørkenesvatn,Kverselva,60.28029,6.04335,HYDAPI
53.2.0,Fosse,Kverselva,60.27338,6.03945,HYDAPI
54.2.0,Stemno,KYSTFELT,60.0156,5.37427,HYDAPI
55.1.0,Øvre Dukavatn,elv i Dukebotnen,60.49308,5.9566,HYDAPI
55.10.0,Kvitingsvatn,Samnangervassdraget,60.4556,5.88699,HYDAPI
55.11.0,Kleivevatn,Samnangervassdraget,60.45074,5.87416,HYDAPI
55.12.0,Grønsdalsvatn,Samnangervassdraget,60.42892,5.84445,HYDAPI
55.13.0,Tøsdalsbrua,Oselva,60.21116,5.45908,HYDAPI
55.14.0,Vindalsvatn,Oselva,60.23163,5.45145,HYDAPI
55.15.0,Bergstøvatn,Oselva,60.21077,5.44162,HYDAPI
55.16.0,Kvanndalselva ndf. Skjelbreidvatnet,Eikelandsvassdraget,60.24433,5.76154,HYDAPI
55.17.0,Kvanndalselva ovf. Vengsvatnet,Eikelandsvassdraget,60.25721,5.81744,HYDAPI
55.18.0,Oselva v/Røykenes,Oselva,60.2475,5.43979,HYDAPI
55.2.0,Nedre Dukavatn,elv i Dukebotnen,60.48243,5.93302,HYDAPI
55.23.0,Storelvi i Samnanger,Samnangervassdraget,60.39806,5.79815,HYDAPI
55.3.0,Botnavatn,Eikelandsvassdraget,60.28752,5.77484,HYDAPI
55.4.0,Røykenes,Oselva,60.24881,5.4419,HYDAPI
55.5.0,Dyrdalsvatn,Oselva,60.3491,5.52008,HYDAPI
55.7.0,Eikelandsosen,Eikelandsvassdraget,60.24411,5.76369,HYDAPI
55.8.0,Svartatjønn,Eikelandsvassdraget,60.27676,5.7759,HYDAPI
55.9.0,Svartavatn,Samnangervassdraget,60.45758,5.95628,HYDAPI
56.1.0,Sandsli,KYSTFELT,60.29129,5.27762,HYDAPI
56.10.0,Sandslimarka Rør 2,KYSTFELT,60.2938,5.2761,HYDAPI
56.11.0,Sandslimarka Rør 4,KYSTFELT,60.29684,5.27513,HYDAPI
56.12.0,Grimevatnet,Nesttunvassdraget,60.33941,5.39965,HYDAPI
56.13.0,Birkeland kirke,Nesttunvassdraget,60.31465,5.35541,HYDAPI
56.14.0,"Regnbed, Danckert Krohn",KYSTFELT,60.39221,5.33239,HYDAPI
56.2.0,Håvardstun,KYSTFELT,60.29105,5.28234,HYDAPI
56.3.1,Fana rør 1,Fanaelva,60.26176,5.36635,HYDAPI
56.3.2,Fana rør 2,Fanaelva,60.26075,5.34906,HYDAPI
56.3.3,Fana rør 3,Fanaelva,60.26046,5.35137,HYDAPI
56.5.0,"Bergen, Torgalmenninga",KYSTFELT,60.39134,5.32293,HYDAPI
56.9.0,Grønt tak Bergen,KYSTFELT,60.38575,5.33495,HYDAPI
60.2.0,Storevatn,Hellandselva,60.57118,5.58225,HYDAPI
60.3.0,Løtveitvatn,Hellandselva,60.57618,5.56711,HYDAPI
60.4.0,Botnavatn,Grautåni,60.56136,5.68882,HYDAPI
61.1.0,Hamlagrøvatn,Bergsdalsvassdraget,60.52282,6.08141,HYDAPI
61.10.0,Storefoss,Bergsdalsvassdraget,60.57852,5.86578,HYDAPI
61.11.1,Rødland rør 1,Bergsdalsvassdraget,60.53085,6.07886,HYDAPI
61.11.2,Rødland rør 2,Bergsdalsvassdraget,60.5353,6.07664,HYDAPI
61.11.3,Rødland rør 3,Bergsdalsvassdraget,60.53949,6.06304,HYDAPI
61.11.4,Rødland rør 4,Bergsdalsvassdraget,60.53667,6.05937,HYDAPI
61.11.5,Rødland rør 5,Bergsdalsvassdraget,60.54046,6.04991,HYDAPI
61.11.6,Rødland rør 6,Bergsdalsvassdraget,60.54342,6.04982,HYDAPI
61.11.7,Lufttempertur Rødland,Bergsdalsvassdraget,60.53865,6.06459,HYDAPI
